Commit A,Commit B,Benchmark,Del Func >= X,New Func >= X,Reached Del Func >= X,Top Chg by Call >= X%,Top > X% by Call Chg by >= 10%,Top Chg by Instr >= X%,Top Chg Len >= X%,Top Reached Chg Len >= X%,Hit/Dismiss
56dfeb62,dfb7a1b4,p3404-rebase-interactive.sh-perf-report,188,146,2,0.24,0.03,False,1.0,1.0,0
56dfeb62,dfb7a1b4,p4000-diff-algorithms.sh-perf-report,188,146,4,1.74,0.14,False,1.0,1.0,0
56dfeb62,dfb7a1b4,p4001-diff-no-index.sh-perf-report,188,146,1,0.01,0.01,False,1.0,1.0,0
56dfeb62,dfb7a1b4,p4211-line-log.sh-perf-report,188,146,3,3.85,0.05,False,1.0,1.0,0
56dfeb62,dfb7a1b4,p5302-pack-index.sh-perf-report,188,146,2,0.02,0.02,False,1.0,1.0,0
56dfeb62,dfb7a1b4,p5303-many-packs.sh-perf-report,188,146,5,0.09,0.09,False,1.0,1.0,0
56dfeb62,dfb7a1b4,p5310-pack-bitmaps.sh-perf-report,188,146,2,0.11,0.11,False,1.0,1.0,0
56dfeb62,dfb7a1b4,p7000-filter-branch.sh-perf-report,188,146,4,0.03,0.03,False,1.0,1.0,0
56dfeb62,dfb7a1b4,p7300-clean.sh-perf-report,188,146,0,0,0,False,1.0,0.07692307692307693,0
56dfeb62,dfb7a1b4,p7810-grep.sh-perf-report,188,146,0,0.01,0,False,1.0,0.5357142857142857,0
683f17ec,3e8e32c3,p0000-perf-lib-sanity.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p0001-rev-list.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p0002-read-cache.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p3404-rebase-interactive.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p4000-diff-algorithms.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p4001-diff-no-index.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p4211-line-log.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p5302-pack-index.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p5310-pack-bitmaps.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p7000-filter-branch.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p7300-clean.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
683f17ec,3e8e32c3,p7810-grep.sh-perf-report,2,2,0,0,0,False,0.08421052631578947,0,0
3e8e32c3,1e461c4f,p0000-perf-lib-sanity.sh-perf-report,165,253,0,0.05,0.01,False,1.0,0.13333333333333333,0
3e8e32c3,1e461c4f,p0001-rev-list.sh-perf-report,165,253,0,0.18,0.01,False,1.0,1.0,0
3e8e32c3,1e461c4f,p0002-read-cache.sh-perf-report,165,253,0,0,0,False,1.0,0,0
3e8e32c3,1e461c4f,p3404-rebase-interactive.sh-perf-report,165,253,3,0.25,0.01,False,1.0,1.0,0
3e8e32c3,1e461c4f,p4000-diff-algorithms.sh-perf-report,165,253,1,1.88,0.13,False,1.0,1.0,0
3e8e32c3,1e461c4f,p4001-diff-no-index.sh-perf-report,165,253,0,0.02,0,False,1.0,0.005555555555555556,0
3e8e32c3,1e461c4f,p4211-line-log.sh-perf-report,165,253,2,6.15,0,False,1.0,0.3181818181818182,0
3e8e32c3,1e461c4f,p5302-pack-index.sh-perf-report,165,253,3,0.06,0,False,1.0,1.0,0
3e8e32c3,1e461c4f,p5310-pack-bitmaps.sh-perf-report,165,253,2,0.1,0,False,1.0,1.0,0
3e8e32c3,1e461c4f,p7000-filter-branch.sh-perf-report,165,253,4,0.05,0.01,False,1.0,1.0,0
3e8e32c3,1e461c4f,p7300-clean.sh-perf-report,165,253,0,0.08,0.08,False,1.0,0.24,0
3e8e32c3,1e461c4f,p7810-grep.sh-perf-report,165,253,1,0.01,0,False,1.0,0.5357142857142857,0
1e461c4f,bc9204d4,p0000-perf-lib-sanity.sh-perf-report,16,10,0,0.05,0,False,1.0,0.005555555555555556,0
1e461c4f,bc9204d4,p0001-rev-list.sh-perf-report,16,10,0,0.16,0,False,1.0,0.005555555555555556,0
1e461c4f,bc9204d4,p0002-read-cache.sh-perf-report,16,10,0,0,0,False,1.0,0,0
1e461c4f,bc9204d4,p3404-rebase-interactive.sh-perf-report,16,10,0,0.09,0,False,1.0,0.10256410256410256,0
1e461c4f,bc9204d4,p4000-diff-algorithms.sh-perf-report,16,10,0,0.08,0,False,1.0,0.005555555555555556,0
1e461c4f,bc9204d4,p4001-diff-no-index.sh-perf-report,16,10,0,0.02,0,False,1.0,0.005555555555555556,0
1e461c4f,bc9204d4,p4211-line-log.sh-perf-report,16,10,0,0.2,0,False,1.0,0.005555555555555556,0
1e461c4f,bc9204d4,p5302-pack-index.sh-perf-report,16,10,0,0.06,0,False,1.0,0.08333333333333333,0
1e461c4f,bc9204d4,p5310-pack-bitmaps.sh-perf-report,16,10,0,0.1,0,False,1.0,0.019230769230769232,0
1e461c4f,bc9204d4,p7000-filter-branch.sh-perf-report,16,10,0,0.05,0,False,1.0,0.005555555555555556,0
1e461c4f,bc9204d4,p7300-clean.sh-perf-report,16,10,0,0,0,False,1.0,0.005555555555555556,0
1e461c4f,bc9204d4,p7810-grep.sh-perf-report,16,10,0,0.01,0,False,1.0,0.005555555555555556,0
6999bc70,77947bbe,p0000-perf-lib-sanity.sh-perf-report,328,266,0,0.03,0.01,False,1.0,0.13333333333333333,0
6999bc70,77947bbe,p0001-rev-list.sh-perf-report,328,266,2,7.37,0.01,False,1.0,1.0,0
6999bc70,77947bbe,p0002-read-cache.sh-perf-report,328,266,0,0,0,False,1.0,0,0
6999bc70,77947bbe,p3404-rebase-interactive.sh-perf-report,328,266,10,0.44,0.09,False,1.0,1.0,0
6999bc70,77947bbe,p4000-diff-algorithms.sh-perf-report,328,266,4,1.9,0.65,False,1.0,1.0,0
6999bc70,77947bbe,p4001-diff-no-index.sh-perf-report,328,266,0,0.05,0.01,False,1.0,0.47058823529411764,1
6999bc70,77947bbe,p4211-line-log.sh-perf-report,328,266,3,7.87,0.01,False,1.0,1.0,0
6999bc70,77947bbe,p5302-pack-index.sh-perf-report,328,266,4,0.25,0,False,1.0,1.0,0
6999bc70,77947bbe,p5310-pack-bitmaps.sh-perf-report,328,266,8,3.09,0,False,1.0,1.0,0
6999bc70,77947bbe,p7000-filter-branch.sh-perf-report,328,266,18,0.04,0.03,False,1.0,1.0,0
6999bc70,77947bbe,p7300-clean.sh-perf-report,328,266,4,9.16,2.13,False,1.0,1.0,0
6999bc70,77947bbe,p7810-grep.sh-perf-report,328,266,1,0.01,0,False,1.0,0.5357142857142857,0
77947bbe,6bc6b6c0,p0000-perf-lib-sanity.sh-perf-report,123,114,0,0.04,0.01,False,1.0,0.25,0
77947bbe,6bc6b6c0,p0001-rev-list.sh-perf-report,123,114,0,7.44,0,False,1.0,0.0625,1
77947bbe,6bc6b6c0,p0002-read-cache.sh-perf-report,123,114,0,0,0,False,1.0,0,0
77947bbe,6bc6b6c0,p4000-diff-algorithms.sh-perf-report,123,114,1,2,0.63,False,1.0,1.0,0
77947bbe,6bc6b6c0,p4001-diff-no-index.sh-perf-report,123,114,1,0.06,0.01,False,1.0,0.25,1
77947bbe,6bc6b6c0,p4211-line-log.sh-perf-report,123,114,0,5.96,0,False,1.0,0.0625,0
77947bbe,6bc6b6c0,p5302-pack-index.sh-perf-report,123,114,2,0.25,0,False,1.0,0.5357142857142857,0
77947bbe,6bc6b6c0,p5310-pack-bitmaps.sh-perf-report,123,114,2,3.03,0,False,1.0,0.47058823529411764,0
77947bbe,6bc6b6c0,p7000-filter-branch.sh-perf-report,123,114,6,0.07,0.01,False,1.0,1.0,0
77947bbe,6bc6b6c0,p7300-clean.sh-perf-report,123,114,1,10.82,2.39,False,1.0,0.47058823529411764,0
77947bbe,6bc6b6c0,p7810-grep.sh-perf-report,123,114,0,0.01,0,False,1.0,0.47058823529411764,0
02962d36,50492f7b,p0000-perf-lib-sanity.sh-perf-report,148,225,0,0.03,0.01,False,1.0,0.13333333333333333,0
02962d36,50492f7b,p0001-rev-list.sh-perf-report,148,225,0,0.17,0.01,False,1.0,1.0,0
02962d36,50492f7b,p0002-read-cache.sh-perf-report,148,225,0,0,0,False,1.0,0,0
02962d36,50492f7b,p3404-rebase-interactive.sh-perf-report,148,225,2,0.06,0.01,False,1.0,0.4838709677419355,0
02962d36,50492f7b,p4000-diff-algorithms.sh-perf-report,148,225,0,0.15,0.15,False,1.0,1.0,0
02962d36,50492f7b,p4001-diff-no-index.sh-perf-report,148,225,0,0.04,0.01,False,1.0,0.13333333333333333,0
02962d36,50492f7b,p4211-line-log.sh-perf-report,148,225,1,0.21,0,False,1.0,1.0,0
02962d36,50492f7b,p5302-pack-index.sh-perf-report,148,225,1,0.06,0,False,1.0,0.4838709677419355,0
02962d36,50492f7b,p5310-pack-bitmaps.sh-perf-report,148,225,4,0.11,0,False,1.0,1.0,0
02962d36,50492f7b,p7000-filter-branch.sh-perf-report,148,225,3,0.04,0.01,False,1.0,1.0,0
02962d36,50492f7b,p7300-clean.sh-perf-report,148,225,0,0.08,0.08,False,1.0,0.24,0
02962d36,50492f7b,p7810-grep.sh-perf-report,148,225,0,0.01,0,False,1.0,0.3157894736842105,0
50492f7b,c0fa44d8,p0000-perf-lib-sanity.sh-perf-report,246,158,0,0.05,0.02,False,1.0,0.13333333333333333,0
50492f7b,c0fa44d8,p0001-rev-list.sh-perf-report,246,158,2,0.18,0.01,False,1.0,1.0,0
50492f7b,c0fa44d8,p0002-read-cache.sh-perf-report,246,158,0,0,0,False,1.0,0,0
50492f7b,c0fa44d8,p3404-rebase-interactive.sh-perf-report,246,158,2,0.27,0.01,False,1.0,0.4838709677419355,0
50492f7b,c0fa44d8,p4000-diff-algorithms.sh-perf-report,246,158,2,1.95,0.13,False,1.0,1.0,0
50492f7b,c0fa44d8,p4001-diff-no-index.sh-perf-report,246,158,0,0.12,0,False,1.0,0.019230769230769232,0
50492f7b,c0fa44d8,p4211-line-log.sh-perf-report,246,158,1,4.19,0.01,False,1.0,0.3181818181818182,0
50492f7b,c0fa44d8,p5302-pack-index.sh-perf-report,246,158,2,0.07,0,False,1.0,1.0,0
50492f7b,c0fa44d8,p5310-pack-bitmaps.sh-perf-report,246,158,5,0.12,0,False,1.0,1.0,0
50492f7b,c0fa44d8,p7000-filter-branch.sh-perf-report,246,158,6,0.04,0,False,1.0,1.0,0
50492f7b,c0fa44d8,p7300-clean.sh-perf-report,246,158,0,0.06,0.06,False,1.0,0.7333333333333333,0
50492f7b,c0fa44d8,p7810-grep.sh-perf-report,246,158,0,0.01,0,False,1.0,0.5357142857142857,0
b5944f34,4d9c7e6f,p0000-perf-lib-sanity.sh-perf-report,333,266,1,0.04,0.01,False,1.0,0.25,0
b5944f34,4d9c7e6f,p0001-rev-list.sh-perf-report,333,266,2,7.39,0.01,False,1.0,1.0,0
b5944f34,4d9c7e6f,p0002-read-cache.sh-perf-report,333,266,0,0,0,False,1.0,0,0
b5944f34,4d9c7e6f,p3404-rebase-interactive.sh-perf-report,333,266,9,0.45,0.06,False,1.0,1.0,0
b5944f34,4d9c7e6f,p4000-diff-algorithms.sh-perf-report,333,266,4,1.93,0.63,False,1.0,1.0,0
b5944f34,4d9c7e6f,p4001-diff-no-index.sh-perf-report,333,266,1,0.05,0.02,False,1.0,0.47058823529411764,0
b5944f34,4d9c7e6f,p4211-line-log.sh-perf-report,333,266,1,7.9,0.01,False,1.0,0.3181818181818182,0
b5944f34,4d9c7e6f,p5302-pack-index.sh-perf-report,333,266,4,0.25,0,False,1.0,1.0,0
b5944f34,4d9c7e6f,p5310-pack-bitmaps.sh-perf-report,333,266,7,3.16,0,False,1.0,1.0,0
b5944f34,4d9c7e6f,p7000-filter-branch.sh-perf-report,333,266,19,0.04,0.03,False,1.0,1.0,0
b5944f34,4d9c7e6f,p7300-clean.sh-perf-report,333,266,2,9.25,2.2,False,1.0,1.0,0
b5944f34,4d9c7e6f,p7810-grep.sh-perf-report,333,266,2,0.01,0,False,1.0,0.5357142857142857,0
4d9c7e6f,54ba5a1a,p0000-perf-lib-sanity.sh-perf-report,398,273,4,0.05,0.02,False,1.0,1.0,0
4d9c7e6f,54ba5a1a,p0001-rev-list.sh-perf-report,398,273,7,12.44,0.28,False,1.0,1.0,0
4d9c7e6f,54ba5a1a,p0002-read-cache.sh-perf-report,398,273,0,0,0,False,1.0,0,0
4d9c7e6f,54ba5a1a,p4000-diff-algorithms.sh-perf-report,398,273,9,0.07,0.01,False,1.0,1.0,0
4d9c7e6f,54ba5a1a,p4001-diff-no-index.sh-perf-report,398,273,1,0.05,0.01,False,1.0,0.36585365853658536,0
4d9c7e6f,54ba5a1a,p4211-line-log.sh-perf-report,398,273,4,0.71,0.71,False,1.0,1.0,0
4d9c7e6f,54ba5a1a,p5302-pack-index.sh-perf-report,398,273,11,0.26,0.07,False,1.0,1.0,0
4d9c7e6f,54ba5a1a,p5310-pack-bitmaps.sh-perf-report,398,273,14,5.05,0.78,False,1.0,1.0,0
4d9c7e6f,54ba5a1a,p7000-filter-branch.sh-perf-report,398,273,24,1.3,1.3,False,1.0,1.0,0
4d9c7e6f,54ba5a1a,p7300-clean.sh-perf-report,398,273,4,10.6,0.21,False,1.0,1.0,0
4d9c7e6f,54ba5a1a,p7810-grep.sh-perf-report,398,273,4,0.03,0,False,1.0,1.0,0
aa59e14b,f6fb30a0,p0000-perf-lib-sanity.sh-perf-report,347,450,4,0.04,0.03,False,1.0,1.0,0
aa59e14b,f6fb30a0,p0001-rev-list.sh-perf-report,347,450,3,12.46,0.27,False,1.0,1.0,0
aa59e14b,f6fb30a0,p0002-read-cache.sh-perf-report,347,450,0,0,0,False,1.0,0.045454545454545456,0
aa59e14b,f6fb30a0,p4000-diff-algorithms.sh-perf-report,347,450,5,1.81,0.64,False,1.0,1.0,0
aa59e14b,f6fb30a0,p4001-diff-no-index.sh-perf-report,347,450,4,0.05,0.02,False,1.0,1.0,0
aa59e14b,f6fb30a0,p4211-line-log.sh-perf-report,347,450,5,5.32,0.67,False,1.0,1.0,0
aa59e14b,f6fb30a0,p5302-pack-index.sh-perf-report,347,450,14,0.26,0.08,False,1.0,1.0,0
aa59e14b,f6fb30a0,p5310-pack-bitmaps.sh-perf-report,347,450,17,4.83,0.73,False,1.0,1.0,0
aa59e14b,f6fb30a0,p7300-clean.sh-perf-report,347,450,4,12.45,2.57,False,1.0,1.0,0
aa59e14b,f6fb30a0,p7810-grep.sh-perf-report,347,450,7,0.04,0,False,1.0,1.0,0
04e08698,52db4b04,p0000-perf-lib-sanity.sh-perf-report,360,475,6,0.07,0.02,False,1.0,1.0,0
04e08698,52db4b04,p0001-rev-list.sh-perf-report,360,475,7,12.51,0.29,False,1.0,1.0,0
04e08698,52db4b04,p0002-read-cache.sh-perf-report,360,475,1,0,0,False,1.0,0.2857142857142857,0
04e08698,52db4b04,p4000-diff-algorithms.sh-perf-report,360,475,6,1.75,0.63,False,1.0,1.0,0
04e08698,52db4b04,p4001-diff-no-index.sh-perf-report,360,475,1,0.07,0.01,False,1.0,0.47058823529411764,0
04e08698,52db4b04,p4211-line-log.sh-perf-report,360,475,5,5.26,0.66,False,1.0,1.0,0
04e08698,52db4b04,p5302-pack-index.sh-perf-report,360,475,12,0.26,0.08,False,1.0,1.0,0
04e08698,52db4b04,p5310-pack-bitmaps.sh-perf-report,360,475,19,4.82,0.71,False,1.0,1.0,0
04e08698,52db4b04,p7300-clean.sh-perf-report,360,475,4,12.15,2.81,False,1.0,1.0,0
04e08698,52db4b04,p7810-grep.sh-perf-report,360,475,5,0.03,0,False,1.0,1.0,0
52db4b04,a3503124,p0000-perf-lib-sanity.sh-perf-report,148,225,0,0.04,0.02,False,1.0,0.13333333333333333,0
52db4b04,a3503124,p0001-rev-list.sh-perf-report,148,225,2,0.16,0.01,False,1.0,1.0,1
52db4b04,a3503124,p0002-read-cache.sh-perf-report,148,225,0,0,0,False,1.0,0,0
52db4b04,a3503124,p3404-rebase-interactive.sh-perf-report,148,225,0,0.07,0.02,False,1.0,0.15789473684210525,0
52db4b04,a3503124,p4000-diff-algorithms.sh-perf-report,148,225,0,0.13,0.13,False,1.0,1.0,0
52db4b04,a3503124,p4001-diff-no-index.sh-perf-report,148,225,0,0.04,0.04,False,1.0,0.13333333333333333,1
52db4b04,a3503124,p4211-line-log.sh-perf-report,148,225,1,0.21,0,False,1.0,1.0,0
52db4b04,a3503124,p5302-pack-index.sh-perf-report,148,225,2,0.06,0,False,1.0,1.0,0
52db4b04,a3503124,p5310-pack-bitmaps.sh-perf-report,148,225,2,0.11,0,False,1.0,0.4838709677419355,0
52db4b04,a3503124,p7000-filter-branch.sh-perf-report,148,225,2,0.09,0.01,False,1.0,1.0,0
52db4b04,a3503124,p7300-clean.sh-perf-report,148,225,0,0.08,0.08,False,1.0,0.24,0
52db4b04,a3503124,p7810-grep.sh-perf-report,148,225,0,0.02,0,False,1.0,0.05,0
6395499a,4067a454,p0000-perf-lib-sanity.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p0001-rev-list.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p0002-read-cache.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p3404-rebase-interactive.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p4000-diff-algorithms.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p4001-diff-no-index.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p4211-line-log.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p5302-pack-index.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p5310-pack-bitmaps.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p7000-filter-branch.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p7300-clean.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
6395499a,4067a454,p7810-grep.sh-perf-report,1,11,0,0,0,False,0.5294117647058824,0,0
4067a454,cf27c799,p0000-perf-lib-sanity.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p0001-rev-list.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p0002-read-cache.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p3404-rebase-interactive.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p4000-diff-algorithms.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p4001-diff-no-index.sh-perf-report,4,5,0,0,0,False,1.0,0,1
4067a454,cf27c799,p4211-line-log.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p5302-pack-index.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p5310-pack-bitmaps.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p7000-filter-branch.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p7300-clean.sh-perf-report,4,5,0,0,0,False,1.0,0,0
4067a454,cf27c799,p7810-grep.sh-perf-report,4,5,0,0,0,False,1.0,0,0
cf27c799,d083d420,p0000-perf-lib-sanity.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p0001-rev-list.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p0002-read-cache.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p3404-rebase-interactive.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p4000-diff-algorithms.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p4001-diff-no-index.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,1
cf27c799,d083d420,p4211-line-log.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p5302-pack-index.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p5310-pack-bitmaps.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p7000-filter-branch.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p7300-clean.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
cf27c799,d083d420,p7810-grep.sh-perf-report,1,1,0,0,0,False,0.06422018348623854,0,0
67b3a5d4,a58a8e3f,p0000-perf-lib-sanity.sh-perf-report,4,1,0,0,0,False,1.0,0,0
67b3a5d4,a58a8e3f,p0001-rev-list.sh-perf-report,4,1,0,0.02,0.02,False,1.0,0.125,0
67b3a5d4,a58a8e3f,p0002-read-cache.sh-perf-report,4,1,0,0,0,False,1.0,0,0
67b3a5d4,a58a8e3f,p3404-rebase-interactive.sh-perf-report,4,1,0,0,0,False,1.0,0,0
67b3a5d4,a58a8e3f,p4000-diff-algorithms.sh-perf-report,4,1,0,0,0,False,1.0,0,0
67b3a5d4,a58a8e3f,p4001-diff-no-index.sh-perf-report,4,1,0,0,0,False,1.0,0,1
67b3a5d4,a58a8e3f,p4211-line-log.sh-perf-report,4,1,0,0,0,False,1.0,0.025210084033613446,0
67b3a5d4,a58a8e3f,p5302-pack-index.sh-perf-report,4,1,0,0.07,0,False,1.0,0.125,0
67b3a5d4,a58a8e3f,p5310-pack-bitmaps.sh-perf-report,4,1,0,0.01,0.01,False,1.0,0.125,0
67b3a5d4,a58a8e3f,p7000-filter-branch.sh-perf-report,4,1,0,0,0,False,1.0,0.025210084033613446,0
67b3a5d4,a58a8e3f,p7300-clean.sh-perf-report,4,1,0,0,0,False,1.0,0,0
67b3a5d4,a58a8e3f,p7810-grep.sh-perf-report,4,1,0,0,0,False,1.0,0,0
a58a8e3f,f4fa8a9b,p0000-perf-lib-sanity.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p0001-rev-list.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p0002-read-cache.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p3404-rebase-interactive.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p4000-diff-algorithms.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p4001-diff-no-index.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,1
a58a8e3f,f4fa8a9b,p4211-line-log.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p5302-pack-index.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p5310-pack-bitmaps.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p7000-filter-branch.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p7300-clean.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
a58a8e3f,f4fa8a9b,p7810-grep.sh-perf-report,1,1,0,0,0,False,0.11764705882352941,0,0
80460f51,92bbe7cc,p0000-perf-lib-sanity.sh-perf-report,19,13,0,0,0,False,1.0,0,0
80460f51,92bbe7cc,p0001-rev-list.sh-perf-report,19,13,0,0.03,0.02,False,1.0,0.125,0
80460f51,92bbe7cc,p0002-read-cache.sh-perf-report,19,13,0,0,0,False,1.0,0,0
80460f51,92bbe7cc,p3404-rebase-interactive.sh-perf-report,19,13,0,0,0,False,1.0,0,0
80460f51,92bbe7cc,p4000-diff-algorithms.sh-perf-report,19,13,0,0,0,False,1.0,0.11428571428571428,0
80460f51,92bbe7cc,p4001-diff-no-index.sh-perf-report,19,13,0,0,0,False,1.0,0,0
80460f51,92bbe7cc,p4211-line-log.sh-perf-report,19,13,0,0.01,0,False,1.0,0.11428571428571428,0
80460f51,92bbe7cc,p5302-pack-index.sh-perf-report,19,13,0,0.07,0,False,1.0,0.125,0
80460f51,92bbe7cc,p5310-pack-bitmaps.sh-perf-report,19,13,0,0,0,False,1.0,0.125,0
80460f51,92bbe7cc,p7000-filter-branch.sh-perf-report,19,13,0,0,0,False,1.0,0,0
80460f51,92bbe7cc,p7300-clean.sh-perf-report,19,13,0,0,0,False,1.0,0,0
80460f51,92bbe7cc,p7810-grep.sh-perf-report,19,13,0,0,0,False,1.0,0,0
4d7bc52b,6b7728db,p0000-perf-lib-sanity.sh-perf-report,227,148,0,0.01,0.01,False,1.0,0.13333333333333333,0
4d7bc52b,6b7728db,p0001-rev-list.sh-perf-report,227,148,3,0.18,0.01,False,1.0,1.0,0
4d7bc52b,6b7728db,p0002-read-cache.sh-perf-report,227,148,0,0,0,False,1.0,0,0
4d7bc52b,6b7728db,p3404-rebase-interactive.sh-perf-report,227,148,5,0.06,0.01,False,1.0,1.0,0
4d7bc52b,6b7728db,p4000-diff-algorithms.sh-perf-report,227,148,1,0.14,0.14,False,1.0,1.0,0
4d7bc52b,6b7728db,p4001-diff-no-index.sh-perf-report,227,148,0,0.04,0.02,False,1.0,0.13333333333333333,1
4d7bc52b,6b7728db,p4211-line-log.sh-perf-report,227,148,1,0.2,0,False,1.0,0.3181818181818182,0
4d7bc52b,6b7728db,p5302-pack-index.sh-perf-report,227,148,4,0.06,0,False,1.0,1.0,0
4d7bc52b,6b7728db,p5310-pack-bitmaps.sh-perf-report,227,148,10,0.12,0,False,1.0,1.0,0
4d7bc52b,6b7728db,p7000-filter-branch.sh-perf-report,227,148,15,0.04,0.01,False,1.0,1.0,0
4d7bc52b,6b7728db,p7300-clean.sh-perf-report,227,148,0,0.06,0.06,False,1.0,0.7333333333333333,0
4d7bc52b,6b7728db,p7810-grep.sh-perf-report,227,148,0,0.01,0,False,1.0,0.13333333333333333,0
6b7728db,9eed4f37,p0000-perf-lib-sanity.sh-perf-report,218,178,0,0.03,0.01,False,1.0,0.47058823529411764,0
6b7728db,9eed4f37,p0001-rev-list.sh-perf-report,218,178,0,7.41,0,False,1.0,0.19047619047619047,0
6b7728db,9eed4f37,p0002-read-cache.sh-perf-report,218,178,0,0,0,False,1.0,0,0
6b7728db,9eed4f37,p3404-rebase-interactive.sh-perf-report,218,178,11,0.44,0.12,False,1.0,1.0,0
6b7728db,9eed4f37,p4000-diff-algorithms.sh-perf-report,218,178,3,1.91,0.62,False,1.0,1.0,0
6b7728db,9eed4f37,p4001-diff-no-index.sh-perf-report,218,178,1,0.06,0.01,False,1.0,1.0,1
6b7728db,9eed4f37,p4211-line-log.sh-perf-report,218,178,2,7.51,0,False,1.0,0.25,1
6b7728db,9eed4f37,p5302-pack-index.sh-perf-report,218,178,6,0.26,0.07,False,1.0,0.47058823529411764,0
6b7728db,9eed4f37,p5310-pack-bitmaps.sh-perf-report,218,178,10,3.07,0.35,False,1.0,1.0,0
6b7728db,9eed4f37,p7000-filter-branch.sh-perf-report,218,178,8,0.06,0.01,False,1.0,1.0,0
